Response	Gene_ENSEMBL_ID	quantitative_sorting_score	visualization_score	baseline_score	Percent_appearing_in_restart_set
Doxorubicin	ENSG00000137673	3110.22	0.1604676	-0.03751487	0.0
Doxorubicin	ENSG00000143977	3103.73	0.1600308	-0.01547466	0.0
Doxorubicin	ENSG00000154237	3103.43	0.16001061	-0.12111154	0.06
Doxorubicin	ENSG00000112576	3102.82	0.15996955	0.0206834	0.0
Doxorubicin	ENSG00000120705	3100.86	0.15983764	-0.11272109	0.03
Doxorubicin	ENSG00000175324	3099.81	0.15976697	0.00186653	0.0
Doxorubicin	ENSG00000204217	3099.12	0.15972053	-0.03163091	0.0
Doxorubicin	ENSG00000100372	3095.23	0.15945871	-0.02471243	0.0
Doxorubicin	ENSG00000090989	3094.9	0.1594365	-0.0358265	0.0
Doxorubicin	ENSG00000197586	3090.96	0.15917132	0.04174452	0.0
Doxorubicin	ENSG00000173660	3090.03	0.15910873	0.0302308	0.0
Doxorubicin	ENSG00000004399	3084.62	0.15874461	0.03551896	0.0
Doxorubicin	ENSG00000123838	3082.38	0.15859385	0.02210233	0.0
Doxorubicin	ENSG00000187079	3081.54	0.15853732	0.02506922	0.0
Doxorubicin	ENSG00000183542	3081.4	0.15852789	0.02781949	0.0
Doxorubicin	ENSG00000255112	3066.19	0.15750419	-0.05605096	0.0
Doxorubicin	ENSG00000101336	3063.65	0.15733324	-0.02474954	0.0
Doxorubicin	ENSG00000108465	3060.86	0.15714546	0.04238238	0.0
Doxorubicin	ENSG00000176919	3059.27	0.15703845	0.02038903	0.0
Doxorubicin	ENSG00000089289	3058.58	0.15699201	-0.05159667	0.0
Doxorubicin	ENSG00000157911	3057.03	0.15688769	0.02899449	0.0
Doxorubicin	ENSG00000113580	3054.31	0.15670462	-0.05932443	0.0
Doxorubicin	ENSG00000095906	3050.89	0.15647444	0.07658142	0.0
Doxorubicin	ENSG00000172500	3049.54	0.15638358	-0.01838906	0.0
Doxorubicin	ENSG00000110092	3046.25	0.15616215	0.02134708	0.0
Doxorubicin	ENSG00000044574	3044.67	0.15605581	-0.0460789	0.0
Doxorubicin	ENSG00000101843	3042.07	0.15588081	-0.07196742	0.0
Doxorubicin	ENSG00000141738	3039.99	0.15574082	0.05069676	0.0
Doxorubicin	ENSG00000104827	3038.5	0.15564054	-0.00029367	0.0
Doxorubicin	ENSG00000105514	3038.22	0.15562169	-0.06892833	0.0
Doxorubicin	ENSG00000133318	3038.02	0.15560823	-0.02095383	0.0
Doxorubicin	ENSG00000115053	3036.79	0.15552545	-0.08341887	0.0
Doxorubicin	ENSG00000196262	3035.45	0.15543526	0.02052648	0.0
Doxorubicin	ENSG00000141293	3034.77	0.15538949	-0.02100561	0.0
Doxorubicin	ENSG00000053524	3034.33	0.15535988	0.04850347	0.0
Doxorubicin	ENSG00000124610	3033.89	0.15533027	0.01172421	0.0
Doxorubicin	ENSG00000111981	3032.81	0.15525758	-0.07683279	0.0
Doxorubicin	ENSG00000116741	3030.82	0.15512364	-0.02138008	0.0
Doxorubicin	ENSG00000111262	3027.57	0.1549049	0.02515876	0.0
Doxorubicin	ENSG00000171195	3021.11	0.15447012	-0.11746256	0.04
Doxorubicin	ENSG00000145715	3020.83	0.15445127	-0.03108674	0.0
Doxorubicin	ENSG00000071994	3019.05	0.15433147	-0.0680147	0.0
Doxorubicin	ENSG00000146276	3018.52	0.1542958	0.05938413	0.0
Doxorubicin	ENSG00000124207	3018.36	0.15428503	0.00852212	0.0
Doxorubicin	ENSG00000137285	3017.71	0.15424128	-0.00217171	0.0
Doxorubicin	ENSG00000130948	3017.53	0.15422917	-0.00770224	0.0
Doxorubicin	ENSG00000163254	3017.02	0.15419484	0.07091927	0.0
Doxorubicin	ENSG00000114107	3013.16	0.15393505	-0.049229	0.0
Doxorubicin	ENSG00000116459	3007.37	0.15354536	-0.03112558	0.0
Doxorubicin	ENSG00000185813	3007.34	0.15354334	0.1127753	0.01
Doxorubicin	ENSG00000168003	3006.78	0.15350565	-0.05436361	0.0
Doxorubicin	ENSG00000115687	3002.54	0.15322028	-0.01266324	0.0
Doxorubicin	ENSG00000104899	2998.4	0.15294164	-0.02499083	0.0
Doxorubicin	ENSG00000136754	2996.38	0.15280568	-0.01514378	0.0
Doxorubicin	ENSG00000117528	2996.25	0.15279693	0.09231933	0.0
Doxorubicin	ENSG00000159023	2995.76	0.15276395	0.00274686	0.0
Doxorubicin	ENSG00000136436	2993.1	0.15258492	-0.06527986	0.0
Doxorubicin	ENSG00000089220	2991.62	0.15248531	0.0982501	0.0
Doxorubicin	ENSG00000133627	2990.71	0.15242407	0.00659748	0.0
Doxorubicin	ENSG00000100266	2989.78	0.15236147	0.08778168	0.0
Doxorubicin	ENSG00000078142	2985.2	0.15205322	-0.08289913	0.0
Doxorubicin	ENSG00000095627	2984.81	0.15202697	0.00222278	0.0
Doxorubicin	ENSG00000117525	2981.07	0.15177525	-0.02015113	0.0
Doxorubicin	ENSG00000083838	2979.97	0.15170122	0.02371259	0.0
Doxorubicin	ENSG00000165169	2979.7	0.15168305	0.06633366	0.0
Doxorubicin	ENSG00000106541	2975.2	0.15138018	0.09483351	0.0
Doxorubicin	ENSG00000144848	2974.79	0.15135258	-0.04931842	0.0
Doxorubicin	ENSG00000006282	2974.32	0.15132095	0.01547745	0.0
Doxorubicin	ENSG00000132541	2973.46	0.15126307	-0.04549315	0.0
Doxorubicin	ENSG00000174175	2972.67	0.1512099	-0.06425776	0.0
Doxorubicin	ENSG00000185963	2970.61	0.15107125	-0.0826908	0.0
Doxorubicin	ENSG00000171723	2970.45	0.15106048	-0.05227514	0.0
Doxorubicin	ENSG00000081377	2967.61	0.15086934	0.03747377	0.0
Doxorubicin	ENSG00000183765	2966.18	0.15077309	-0.00388707	0.0
Doxorubicin	ENSG00000171246	2960.95	0.15042109	0.06193429	0.0
Doxorubicin	ENSG00000161800	2956.5	0.15012159	-0.01902476	0.0
Doxorubicin	ENSG00000145916	2953.67	0.14993111	-0.02084561	0.0
Doxorubicin	ENSG00000118507	2952.41	0.14984631	-0.11268018	0.04
Doxorubicin	ENSG00000138592	2949.32	0.14963834	-0.06944494	0.0
Doxorubicin	ENSG00000116985	2948.23	0.14956498	-0.06220896	0.0
Doxorubicin	ENSG00000103199	2948.03	0.14955152	0.08534157	0.0
Doxorubicin	ENSG00000163746	2943.72	0.14926144	0.00535724	0.0
Doxorubicin	ENSG00000184408	2943.45	0.14924326	0.0579323	0.0
Doxorubicin	ENSG00000091428	2943.43	0.14924192	-0.00072048	0.0
Doxorubicin	ENSG00000105281	2942.85	0.14920288	0.05641523	0.0
Doxorubicin	ENSG00000116983	2940.6	0.14905145	-0.00029535	0.0
Doxorubicin	ENSG00000107485	2938.84	0.14893299	-0.02583018	0.0
Doxorubicin	ENSG00000111725	2935.07	0.14867925	0.0407881	0.0
Doxorubicin	ENSG00000159899	2935.01	0.14867522	0.12366398	0.04
Doxorubicin	ENSG00000011566	2933.15	0.14855003	0.0476241	0.0
Doxorubicin	ENSG00000154040	2929.08	0.1482761	-0.01180844	0.0
Doxorubicin	ENSG00000101290	2925.25	0.14801833	-0.02533435	0.0
Doxorubicin	ENSG00000112981	2925.01	0.14800217	-0.02778327	0.0
Doxorubicin	ENSG00000108854	2919.27	0.14761585	-0.0781867	0.0
Doxorubicin	ENSG00000009724	2919.25	0.1476145	0.07643088	0.0
Doxorubicin	ENSG00000139180	2916.89	0.14745566	0.03765361	0.0
Doxorubicin	ENSG00000113448	2916.03	0.14739778	-0.06281809	0.0
Doxorubicin	ENSG00000166863	2912.87	0.1471851	0.07347877	0.0
Doxorubicin	ENSG00000114354	2912.25	0.14714337	-0.03398912	0.0
Doxorubicin	ENSG00000136986	2912.17	0.14713799	0.03125791	0.0
Doxorubicin	ENSG00000105974	2908.97	0.14692261	-0.09306111	0.0
Doxorubicin	ENSG00000112319	2908.73	0.14690646	-0.01258771	0.0
Doxorubicin	ENSG00000089169	2908.32	0.14687886	0.07087674	0.0
Doxorubicin	ENSG00000186951	2908.16	0.14686809	0.00250886	0.0
Doxorubicin	ENSG00000178394	2908.15	0.14686742	-0.008258	0.0
Doxorubicin	ENSG00000036672	2907.41	0.14681762	0.06533907	0.0
Doxorubicin	ENSG00000167460	2906.62	0.14676445	-0.05106845	0.0
Doxorubicin	ENSG00000164615	2905.87	0.14671397	-0.03753938	0.0
Doxorubicin	ENSG00000086506	2903.46	0.14655176	0.03096336	0.0
Doxorubicin	ENSG00000161405	2897.14	0.1461264	0.02858649	0.0
Doxorubicin	ENSG00000070756	2896.28	0.14606852	-0.02334175	0.0
Doxorubicin	ENSG00000002016	2895.72	0.14603083	-0.00873828	0.0
Doxorubicin	ENSG00000137745	2892.47	0.14581209	-0.08142303	0.0
Doxorubicin	ENSG00000145192	2892.43	0.1458094	-0.01237635	0.0
Doxorubicin	ENSG00000181773	2886.45	0.14540692	0.07941463	0.0
Doxorubicin	ENSG00000115204	2886.45	0.14540692	0.04719469	0.0
Doxorubicin	ENSG00000135900	2884.02	0.14524337	-0.00774353	0.0
Doxorubicin	ENSG00000100448	2882.86	0.1451653	-0.01647715	0.0
Doxorubicin	ENSG00000100425	2879.9	0.14496608	-0.051676	0.0
Doxorubicin	ENSG00000108469	2877.9	0.14483147	0.01008218	0.0
Doxorubicin	ENSG00000124535	2872.15	0.14444447	-0.04741277	0.0
Doxorubicin	ENSG00000132329	2869.2	0.14424592	0.02162167	0.0
Doxorubicin	ENSG00000008277	2866.79	0.14408372	0.02642495	0.0
Doxorubicin	ENSG00000104313	2864.62	0.14393767	-0.02122409	0.0
Doxorubicin	ENSG00000065320	2864.38	0.14392151	0.00627953	0.0
Doxorubicin	ENSG00000138303	2863.56	0.14386632	-0.07867129	0.0
Doxorubicin	ENSG00000113140	2857.98	0.14349076	-0.02702901	0.0
Doxorubicin	ENSG00000164109	2855.88	0.14334943	0.00997781	0.0
Doxorubicin	ENSG00000111325	2853.77	0.14320741	0.04385143	0.0
Doxorubicin	ENSG00000148400	2852.77	0.14314011	-0.11013328	0.03
Doxorubicin	ENSG00000239672	2851.29	0.1430405	-0.0318701	0.0
Doxorubicin	ENSG00000129538	2850.62	0.14299541	0.06828867	0.0
Doxorubicin	ENSG00000213977	2844.79	0.14260302	-0.00369004	0.0
Doxorubicin	ENSG00000141506	2844.6	0.14259023	-0.05624079	0.0
Doxorubicin	ENSG00000089597	2843.74	0.14253235	0.02623134	0.0
Doxorubicin	ENSG00000124491	2843.65	0.14252629	-0.03569248	0.0
Doxorubicin	ENSG00000132305	2839.73	0.14226246	-0.00139383	0.0
Doxorubicin	ENSG00000196975	2835.14	0.14195353	-0.00478382	0.0
Doxorubicin	ENSG00000123131	2834.85	0.14193402	0.07483238	0.0
Doxorubicin	ENSG00000172890	2834.84	0.14193334	-0.01147823	0.0
Doxorubicin	ENSG00000205213	2834.77	0.14192863	0.07230122	0.0
Doxorubicin	ENSG00000135932	2833.52	0.1418445	-0.10122303	0.01
Doxorubicin	ENSG00000079974	2832.72	0.14179066	-0.10202329	0.0
Doxorubicin	ENSG00000136824	2832.35	0.14176576	-0.06111895	0.0
Doxorubicin	ENSG00000072195	2829.27	0.14155846	-0.02036506	0.0
Doxorubicin	ENSG00000167244	2827.23	0.14142116	-0.03183979	0.0
Doxorubicin	ENSG00000174233	2826.67	0.14138347	0.09944699	0.0
Doxorubicin	ENSG00000163347	2822.94	0.14113242	-0.10599043	0.0
Doxorubicin	ENSG00000131374	2822.4	0.14109608	0.01927015	0.0
Doxorubicin	ENSG00000028137	2822.26	0.14108665	-0.05103186	0.0
Doxorubicin	ENSG00000257365	2820.28	0.14095339	-0.00416323	0.0
Doxorubicin	ENSG00000154582	2818.32	0.14082148	-0.02759473	0.0
Doxorubicin	ENSG00000167996	2815.52	0.14063302	0.00730934	0.0
Doxorubicin	ENSG00000173020	2813.19	0.1404762	-0.00729207	0.0
Doxorubicin	ENSG00000164466	2812.43	0.14042505	0.01385831	0.0
Doxorubicin	ENSG00000146013	2811.33	0.14035102	0.04909461	0.0
Doxorubicin	ENSG00000111052	2811.02	0.14033015	0.03722268	0.0
Doxorubicin	ENSG00000160948	2810.57	0.14029987	0.01229543	0.0
Doxorubicin	ENSG00000088256	2809.1	0.14020093	0.10460152	0.0
Doxorubicin	ENSG00000111445	2804.16	0.13986845	-0.06570792	0.0
Doxorubicin	ENSG00000137710	2803.4	0.1398173	-0.08692179	0.0
Doxorubicin	ENSG00000104490	2803.17	0.13980182	0.09751239	0.0
Doxorubicin	ENSG00000163624	2802.39	0.13974932	0.0566704	0.0
Doxorubicin	ENSG00000114520	2801.12	0.13966384	0.01392276	0.0
Doxorubicin	ENSG00000173540	2799.43	0.1395501	0.05798429	0.0
Doxorubicin	ENSG00000187097	2798.69	0.13950029	0.09574269	0.0
Doxorubicin	ENSG00000036257	2798.29	0.13947337	-0.05987851	0.0
Doxorubicin	ENSG00000168938	2797.29	0.13940607	0.03550568	0.0
Doxorubicin	ENSG00000171848	2795.13	0.13926069	0.03631417	0.0
Doxorubicin	ENSG00000136908	2794.47	0.13921627	0.04093003	0.0
Doxorubicin	ENSG00000151247	2792.96	0.13911464	-0.00199721	0.0
Doxorubicin	ENSG00000142599	2785.5	0.13861255	0.03851001	0.0
Doxorubicin	ENSG00000114491	2785.3	0.13859909	-0.07081998	0.0
Doxorubicin	ENSG00000101977	2783.48	0.13847659	0.00067762	0.0
Doxorubicin	ENSG00000091409	2780.1	0.13824911	0.00974375	0.0
Doxorubicin	ENSG00000187513	2778.96	0.13817238	-0.00262862	0.0
Doxorubicin	ENSG00000061938	2776.66	0.13801758	0.07814825	0.0
Doxorubicin	ENSG00000115267	2776.62	0.13801489	-0.1084643	0.02
Doxorubicin	ENSG00000117748	2775.28	0.1379247	-0.06480507	0.0
Doxorubicin	ENSG00000164405	2773.43	0.13780019	0.10143896	0.0
Doxorubicin	ENSG00000138175	2770.17	0.13758077	-0.04606766	0.0
Doxorubicin	ENSG00000078401	2766.61	0.13734117	0.03354506	0.0
Doxorubicin	ENSG00000138385	2766.6	0.1373405	-0.07598505	0.0
Doxorubicin	ENSG00000105991	2760.29	0.13691581	-0.11660383	0.03
Doxorubicin	ENSG00000130479	2755.74	0.13660957	0.02358789	0.0
Doxorubicin	ENSG00000096717	2753.49	0.13645814	-0.11695152	0.02
Doxorubicin	ENSG00000106128	2751.44	0.13632016	-0.02303245	0.0
Doxorubicin	ENSG00000123643	2750.22	0.13623805	-0.01421591	0.0
Doxorubicin	ENSG00000107968	2748.95	0.13615258	0.0120041	0.0
Doxorubicin	ENSG00000079999	2748.8	0.13614248	-0.00476473	0.0
Doxorubicin	ENSG00000170832	2746.47	0.13598566	0.01144025	0.0
Doxorubicin	ENSG00000172156	2746.24	0.13597018	0.0216097	0.0
Doxorubicin	ENSG00000072694	2745.56	0.13592441	0.01596871	0.0
Doxorubicin	ENSG00000169418	2738.0	0.13541559	-0.01562823	0.0
Doxorubicin	ENSG00000163083	2737.52	0.13538329	0.05092146	0.0
Doxorubicin	ENSG00000150995	2737.05	0.13535165	-0.0347264	0.0
Doxorubicin	ENSG00000168067	2736.91	0.13534223	0.00129862	0.0
Doxorubicin	ENSG00000138669	2735.74	0.13526349	-0.00861731	0.0
Doxorubicin	ENSG00000143450	2730.29	0.13489668	0.04244285	0.0
Doxorubicin	ENSG00000183207	2729.01	0.13481053	-0.06152326	0.0
Doxorubicin	ENSG00000129559	2728.42	0.13477082	0.04986349	0.0
Doxorubicin	ENSG00000136634	2726.02	0.13460929	0.01586316	0.0
Doxorubicin	ENSG00000108788	2719.76	0.13418796	-0.00439445	0.0
Doxorubicin	ENSG00000011465	2719.5	0.13417046	-0.01323562	0.0
Doxorubicin	ENSG00000144063	2717.85	0.13405941	0.01781986	0.0
Doxorubicin	ENSG00000151491	2717.26	0.1340197	0.08221829	0.0
Doxorubicin	ENSG00000135414	2712.35	0.13368924	-0.03503446	0.0
Doxorubicin	ENSG00000121671	2711.52	0.13363338	0.01635117	0.0
Doxorubicin	ENSG00000135047	2708.73	0.1334456	0.01104345	0.0
Doxorubicin	ENSG00000070010	2708.42	0.13342473	-0.04193517	0.0
Doxorubicin	ENSG00000017427	2702.42	0.13302091	-0.01391615	0.0
Doxorubicin	ENSG00000154174	2701.2	0.1329388	-0.0036587	0.0
Doxorubicin	ENSG00000122257	2700.71	0.13290582	-0.07593609	0.0
Doxorubicin	ENSG00000124334	2696.72	0.13263727	-0.01273218	0.0
Doxorubicin	ENSG00000173198	2696.33	0.13261102	-0.01225787	0.0
Doxorubicin	ENSG00000149269	2696.02	0.13259016	0.04469017	0.0
Doxorubicin	ENSG00000131966	2693.91	0.13244815	-0.0485876	0.0
Doxorubicin	ENSG00000107651	2693.32	0.13240844	-0.01778231	0.0
Doxorubicin	ENSG00000121390	2691.56	0.13228998	0.04379365	0.0
Doxorubicin	ENSG00000110801	2691.08	0.13225768	-0.11681735	0.01
Doxorubicin	ENSG00000196924	2690.75	0.13223547	-0.01094222	0.0
Doxorubicin	ENSG00000131910	2688.8	0.13210422	0.10031722	0.0
Doxorubicin	ENSG00000108179	2685.89	0.13190837	0.03544403	0.0
Doxorubicin	ENSG00000143437	2682.27	0.13166472	-0.00475763	0.0
Doxorubicin	ENSG00000196923	2678.28	0.13139618	-0.03277092	0.0
Doxorubicin	ENSG00000108599	2675.79	0.13122859	0.03227495	0.0
Doxorubicin	ENSG00000164220	2674.58	0.13114715	-0.00631719	0.0
Doxorubicin	ENSG00000165059	2666.42	0.13059795	-0.02513588	0.0
Doxorubicin	ENSG00000142675	2666.31	0.13059055	0.08484814	0.0
Doxorubicin	ENSG00000173402	2666.29	0.1305892	0.07076357	0.0
Doxorubicin	ENSG00000030304	2665.81	0.1305569	0.0424118	0.0
Doxorubicin	ENSG00000007541	2665.01	0.13050305	-0.03809737	0.0
Doxorubicin	ENSG00000167880	2664.15	0.13044517	0.0232737	0.0
Doxorubicin	ENSG00000163041	2656.59	0.12993635	0.00559483	0.0
Doxorubicin	ENSG00000100393	2652.79	0.12968059	0.02550129	0.0
Doxorubicin	ENSG00000101349	2652.4	0.12965435	0.04755819	0.0
Doxorubicin	ENSG00000027644	2651.93	0.12962271	0.05899848	0.0
Doxorubicin	ENSG00000149557	2651.17	0.12957156	-0.06962581	0.0
Doxorubicin	ENSG00000149295	2650.35	0.12951637	-0.01374923	0.0
Doxorubicin	ENSG00000159840	2648.45	0.12938849	0.01642825	0.0
Doxorubicin	ENSG00000114423	2643.16	0.12903245	0.02631274	0.0
Doxorubicin	ENSG00000244038	2642.94	0.12901765	-0.02818301	0.0
Doxorubicin	ENSG00000256646	2642.91	0.12901563	-0.05811099	0.0
Doxorubicin	ENSG00000185627	2641.87	0.12894563	0.01319336	0.0
Doxorubicin	ENSG00000120907	2633.78	0.12840114	-0.04183475	0.0
Doxorubicin	ENSG00000173153	2632.62	0.12832307	0.02878494	0.0
Doxorubicin	ENSG00000115163	2630.26	0.12816423	-0.01645588	0.0
Doxorubicin	ENSG00000111737	2618.87	0.12739763	-0.0008065	0.0
Doxorubicin	ENSG00000106633	2615.73	0.1271863	0.03513383	0.0
Doxorubicin	ENSG00000134545	2614.73	0.12711899	-0.02405205	0.0
Doxorubicin	ENSG00000141198	2614.3	0.12709005	0.01692688	0.0
Doxorubicin	ENSG00000165025	2612.33	0.12695746	-0.0068351	0.0
Doxorubicin	ENSG00000185359	2612.13	0.126944	0.05583238	0.0
Doxorubicin	ENSG00000087074	2610.22	0.12681545	-0.07222418	0.0
Doxorubicin	ENSG00000141644	2604.92	0.12645874	-0.00806174	0.0
Doxorubicin	ENSG00000163283	2601.47	0.12622654	0.01531496	0.0
Doxorubicin	ENSG00000165029	2595.82	0.12584627	-0.06612267	0.0
Doxorubicin	ENSG00000131724	2595.25	0.1258079	0.01818678	0.0
Doxorubicin	ENSG00000107317	2593.12	0.12566455	-0.02126559	0.0
Doxorubicin	ENSG00000101868	2590.8	0.1255084	-0.06541562	0.0
Doxorubicin	ENSG00000162627	2589.89	0.12544715	0.03527082	0.0
Doxorubicin	ENSG00000196189	2584.78	0.12510323	-0.04304664	0.0
Doxorubicin	ENSG00000153140	2583.81	0.12503794	-0.02752557	0.0
Doxorubicin	ENSG00000127511	2580.43	0.12481045	-0.00882009	0.0
Doxorubicin	ENSG00000125965	2579.97	0.12477949	0.04176616	0.0
Doxorubicin	ENSG00000156467	2579.07	0.12471892	0.03155627	0.0
Doxorubicin	ENSG00000119718	2578.32	0.12466844	-0.07849926	0.0
Doxorubicin	ENSG00000123358	2576.03	0.12451432	0.03676941	0.0
Doxorubicin	ENSG00000091073	2573.2	0.12432384	0.08480402	0.0
Doxorubicin	ENSG00000134363	2572.76	0.12429423	0.01676488	0.0
Doxorubicin	ENSG00000115414	2572.24	0.12425923	-0.01334065	0.0
Doxorubicin	ENSG00000175535	2568.56	0.12401155	0.09959009	0.0
Doxorubicin	ENSG00000079257	2566.98	0.12390521	0.06587093	0.0
Doxorubicin	ENSG00000169575	2566.18	0.12385137	-0.03012622	0.0
Doxorubicin	ENSG00000181374	2555.55	0.12313592	-0.03593146	0.0
Doxorubicin	ENSG00000156052	2555.39	0.12312515	-0.03113236	0.0
Doxorubicin	ENSG00000078900	2554.9	0.12309218	-0.04845028	0.0
Doxorubicin	ENSG00000109255	2554.41	0.1230592	0.03130186	0.0
Doxorubicin	ENSG00000152785	2553.21	0.12297843	-0.0636484	0.0
Doxorubicin	ENSG00000173163	2553.04	0.12296699	0.05330321	0.0
Doxorubicin	ENSG00000108561	2552.96	0.1229616	-0.11055505	0.03
Doxorubicin	ENSG00000102935	2550.92	0.1228243	-0.03547384	0.0
Doxorubicin	ENSG00000221890	2550.02	0.12276373	-0.01174988	0.0
Doxorubicin	ENSG00000177301	2549.72	0.12274354	0.00389672	0.0
Doxorubicin	ENSG00000053747	2543.5	0.12232491	0.01107288	0.0
Doxorubicin	ENSG00000136603	2540.87	0.1221479	-0.05410322	0.0
Doxorubicin	ENSG00000116918	2527.55	0.1212514	-0.02475396	0.0
Doxorubicin	ENSG00000126353	2526.69	0.12119352	-0.01727534	0.0
Doxorubicin	ENSG00000151746	2526.46	0.12117804	0.07953677	0.0
Doxorubicin	ENSG00000100122	2524.75	0.12106295	0.0630806	0.0
Doxorubicin	ENSG00000166595	2523.64	0.12098824	0.0053484	0.0
Doxorubicin	ENSG00000169100	2521.19	0.12082335	-0.07155847	0.0
Doxorubicin	ENSG00000003056	2521.06	0.1208146	-0.05268945	0.0
Doxorubicin	ENSG00000116809	2517.33	0.12056355	-0.06066205	0.0
Doxorubicin	ENSG00000003436	2515.56	0.12044442	-0.02965119	0.0
Doxorubicin	ENSG00000183726	2513.68	0.12031789	-0.01657231	0.0
Doxorubicin	ENSG00000178988	2511.98	0.12020347	-0.04385792	0.0
Doxorubicin	ENSG00000137801	2507.65	0.11991205	0.00848449	0.0
Doxorubicin	ENSG00000112964	2506.27	0.11981917	0.01262853	0.0
Doxorubicin	ENSG00000109466	2502.91	0.11959302	-0.00829673	0.0
Doxorubicin	ENSG00000166592	2502.82	0.11958697	0.01268719	0.0
Doxorubicin	ENSG00000132693	2502.6	0.11957216	0.06264704	0.0
Doxorubicin	ENSG00000111796	2495.66	0.11910507	0.01669109	0.0
Doxorubicin	ENSG00000169194	2494.78	0.11904584	-0.00627359	0.0
Doxorubicin	ENSG00000117143	2493.93	0.11898863	-0.0128494	0.0
Doxorubicin	ENSG00000160193	2492.6	0.11889912	0.00974595	0.0
Doxorubicin	ENSG00000166407	2491.23	0.11880691	0.00939925	0.0
Doxorubicin	ENSG00000172724	2491.16	0.1188022	0.02125702	0.0
Doxorubicin	ENSG00000172530	2490.8	0.11877797	0.01093725	0.0
Doxorubicin	ENSG00000100299	2484.26	0.1183378	0.03691169	0.0
Doxorubicin	ENSG00000102981	2483.96	0.11831761	0.03776394	0.0
Doxorubicin	ENSG00000100347	2483.88	0.11831222	0.04219707	0.0
Doxorubicin	ENSG00000133101	2482.38	0.11821127	-0.0043838	0.0
Doxorubicin	ENSG00000109670	2478.82	0.11797166	0.01408682	0.0
Doxorubicin	ENSG00000174697	2478.73	0.11796561	-0.01149747	0.0
Doxorubicin	ENSG00000131508	2478.31	0.11793734	-0.09954376	0.01
Doxorubicin	ENSG00000167325	2478.11	0.11792388	0.01406113	0.0
Doxorubicin	ENSG00000187266	2475.97	0.11777985	0.00334819	0.0
Doxorubicin	ENSG00000163453	2473.56	0.11761764	-0.08102715	0.0
Doxorubicin	ENSG00000009709	2470.3	0.11739823	-0.02031709	0.0
Doxorubicin	ENSG00000124762	2467.86	0.11723401	-0.02372011	0.0
Doxorubicin	ENSG00000026025	2465.4	0.11706844	-0.11666653	0.05
Doxorubicin	ENSG00000187778	2464.9	0.11703479	-0.02106218	0.0
Doxorubicin	ENSG00000197355	2462.93	0.1169022	0.03802022	0.0
Doxorubicin	ENSG00000056736	2462.78	0.1168921	0.05768397	0.0
Doxorubicin	ENSG00000135862	2457.2	0.11651654	-0.03037482	0.0
Doxorubicin	ENSG00000132825	2448.81	0.11595186	0.0422848	0.0
Doxorubicin	ENSG00000128245	2448.61	0.1159384	0.05114425	0.0
Doxorubicin	ENSG00000062822	2448.43	0.11592629	-0.03835356	0.0
Doxorubicin	ENSG00000135940	2448.39	0.11592359	0.11273849	0.02
Doxorubicin	ENSG00000160883	2448.06	0.11590138	0.00798838	0.0
Doxorubicin	ENSG00000145494	2448.0	0.11589734	0.06884003	0.0
Doxorubicin	ENSG00000118113	2443.88	0.11562005	-0.00940568	0.0
Doxorubicin	ENSG00000184432	2439.37	0.11531651	0.05292688	0.0
Doxorubicin	ENSG00000153561	2438.87	0.11528286	-0.03552526	0.0
Doxorubicin	ENSG00000145781	2432.16	0.11483124	-0.07393037	0.0
Doxorubicin	ENSG00000149257	2431.43	0.11478211	-0.03741247	0.0
Doxorubicin	ENSG00000164068	2429.8	0.11467241	-0.0332782	0.0
Doxorubicin	ENSG00000122861	2428.67	0.11459635	-0.10774986	0.01
Doxorubicin	ENSG00000184216	2428.08	0.11455664	0.01352577	0.0
Doxorubicin	ENSG00000134250	2427.07	0.11448867	-0.05444375	0.0
Doxorubicin	ENSG00000111701	2427.03	0.11448597	0.02324658	0.0
Doxorubicin	ENSG00000214415	2423.45	0.11424502	-0.02936321	0.0
Doxorubicin	ENSG00000105664	2423.13	0.11422349	0.01596195	0.0
Doxorubicin	ENSG00000006451	2422.38	0.11417301	0.08469325	0.0
Doxorubicin	ENSG00000143322	2421.07	0.11408484	-0.01661714	0.0
Doxorubicin	ENSG00000006638	2417.98	0.11387687	-0.06438468	0.0
Doxorubicin	ENSG00000137834	2417.22	0.11382572	0.02633925	0.0
Doxorubicin	ENSG00000172016	2416.64	0.11378668	0.09248876	0.0
Doxorubicin	ENSG00000110717	2415.94	0.11373957	0.07855086	0.0
Doxorubicin	ENSG00000132589	2414.74	0.1136588	-0.0060893	0.0
Doxorubicin	ENSG00000111276	2414.38	0.11363457	0.00122921	0.0
Doxorubicin	ENSG00000043462	2414.3	0.11362919	-0.06667375	0.0
Doxorubicin	ENSG00000126458	2410.23	0.11335526	0.01327094	0.0
Doxorubicin	ENSG00000103043	2408.07	0.11320988	0.01445982	0.0
Doxorubicin	ENSG00000179091	2407.29	0.11315739	0.04810923	0.0
Doxorubicin	ENSG00000133275	2405.8	0.1130571	-0.01108407	0.0
Doxorubicin	ENSG00000086065	2403.81	0.11292317	-0.06630572	0.0
Doxorubicin	ENSG00000130222	2401.21	0.11274818	0.05179802	0.0
Doxorubicin	ENSG00000232810	2400.49	0.11269972	-0.04688345	0.0
Doxorubicin	ENSG00000120949	2400.46	0.1126977	-0.05016191	0.0
Doxorubicin	ENSG00000185236	2399.8	0.11265328	-0.01179918	0.0
